time, GPSUTC, GPSdate, accelX, accelY, accelZ, gyroX, gyroY, gyroZ, temp, accelPitch, accelRoll, gyroAngleChangeX, gyroAngleChangeY, gyroAngleChangeZ, headingCompensation, pitch, roll, heading, GPSlat, GPSlon, GPScrs, GPSspd
370.637,0,0,2688,-2600,16564,-42,7,-18,35,0.160877,-0.155696,-4.47411e-06,7.45685e-07,-1.91748e-06,4.66605,0.154187,-0.157807,4.66605,0,0,0,0;
370.839,0,0,2660,-2596,16500,-24,5,-5,35,0.159837,-0.156054,-2.55663e-06,5.32632e-07,-5.32632e-07,4.68631,0.15475,-0.157631,4.68631,0,0,0,0;
371.039,0,0,2636,-2696,16492,-34,9,9,35,0.158494,-0.16204,-3.6219e-06,9.58738e-07,9.58738e-07,4.68366,0.155121,-0.158071,4.68366,0,0,0,0;
371.241,0,0,2608,-2580,16404,-4,-4,-33,35,0.157666,-0.156001,-4.26106e-07,-4.26106e-07,-3.51537e-06,4.68088,0.155375,-0.157864,4.68088,0,0,0,0;
371.441,0,0,2528,-2704,16600,-19,8,-14,34,0.151128,-0.161473,-2.024e-06,8.52212e-07,-1.49137e-06,4.68079,0.154949,-0.158224,4.68079,0,0,0,0;
371.64,0,0,2532,-2688,16256,-2,1,-16,35,0.154516,-0.163872,-2.13053e-07,1.06526e-07,-1.70442e-06,4.69216,0.154905,-0.158789,4.69216,0,0,0,0;
371.84,0,0,2568,-2664,16428,-40,-5,4,34,0.155064,-0.160763,-4.26106e-06,-5.32632e-07,4.26106e-07,4.68947,0.154917,-0.158987,4.68947,0,0,0,0;
372.039,0,0,2580,-2576,16280,-20,6,-3,35,0.15717,-0.15693,-2.13053e-06,6.39159e-07,-3.19579e-07,4.68934,0.155141,-0.158781,4.68934,0,0,0,0;
372.237,0,0,2780,-2620,16528,-26,10,-8,35,0.16664,-0.157211,-2.76969e-06,1.06526e-06,-8.52212e-07,4.67772,0.156288,-0.158623,4.67772,0,0,0,0;
372.437,0,0,2584,-2692,16556,-36,-2,-3,35,0.154827,-0.161189,-3.83495e-06,-2.13053e-07,-3.19579e-07,4.67473,0.156139,-0.15888,4.67473,0,0,0,0;
372.639,0,0,2636,-2432,16476,-33,3,-21,34,0.158646,-0.14655,-3.51537e-06,3.19579e-07,-2.23706e-06,4.67802,0.156386,-0.157646,4.67802,0,0,0,0;
372.839,0,0,2580,-2520,16556,-34,23,-28,35,0.154591,-0.151051,-3.6219e-06,2.45011e-06,-2.98274e-06,4.67516,0.156203,-0.156985,4.67516,0,0,0,0;
373.04,0,0,2608,-2704,16624,-48,3,4,34,0.155613,-0.161244,-5.11327e-06,3.19579e-07,4.26106e-07,4.68653,0.15614,-0.15741,4.68653,0,0,0,0;
373.239,0,0,2632,-2724,16440,-23,-5,-5,35,0.15875,-0.164202,-2.45011e-06,-5.32632e-07,-5.32632e-07,4.68383,0.156399,-0.15809,4.68383,0,0,0,0;
373.438,0,0,2324,-2716,16448,-26,9,14,34,0.140365,-0.16365,-2.76969e-06,9.58738e-07,1.49137e-06,4.71777,0.154793,-0.158645,4.71777,0,0,0,0;
373.638,0,0,2544,-2700,16524,-35,37,8,34,0.152758,-0.161967,-3.72843e-06,3.94148e-06,8.52212e-07,4.6716,0.154586,-0.158974,4.6716,0,0,0,0;
373.838,0,0,2596,-2708,16512,-9,-7,-16,35,0.155943,-0.162555,-9.58738e-07,-7.45685e-07,-1.70442e-06,4.67207,0.154721,-0.159332,4.67207,0,0,0,0;
374.04,0,0,2648,-2592,16368,-40,19,-8,35,0.160389,-0.157054,-4.26106e-06,2.024e-06,-8.52212e-07,4.66631,0.155284,-0.159103,4.66631,0,0,0,0;
374.241,0,0,2668,-2588,16508,-5,0,-6,35,0.160233,-0.155507,-5.32632e-07,0,-6.39159e-07,4.67505,0.155778,-0.158743,4.67505,0,0,0,0;
374.439,0,0,2580,-2656,16460,-30,-1,-2,34,0.155479,-0.159982,-3.19579e-06,-1.06526e-07,-2.13053e-07,4.67195,0.155745,-0.158867,4.67195,0,0,0,0;
374.639,0,0,2540,-2572,16440,-36,17,-5,35,0.153289,-0.15519,-3.83495e-06,1.81095e-06,-5.32632e-07,4.68631,0.155496,-0.158498,4.68631,0,0,0,0;
374.838,0,0,2576,-2660,16480,-41,17,10,35,0.155056,-0.160028,-4.36758e-06,1.81095e-06,1.06526e-06,4.68653,0.155448,-0.158649,4.68653,0,0,0,0;
375.039,0,0,2608,-2632,16424,-20,13,2,35,0.157477,-0.158902,-2.13053e-06,1.38484e-06,2.13053e-07,4.67473,0.155649,-0.158673,4.67473,0,0,0,0;
375.24,0,0,2612,-2684,16552,-26,33,-37,35,0.156515,-0.160756,-2.76969e-06,3.51537e-06,-3.94148e-06,4.68061,0.155733,-0.158878,4.68061,0,0,0,0;
375.438,0,0,2664,-2628,16348,-9,-4,-3,34,0.161536,-0.15939,-9.58738e-07,-4.26106e-07,-3.19579e-07,4.68061,0.156313,-0.15893,4.68061,0,0,0,0;
375.639,0,0,2580,-2668,16456,-55,-8,10,34,0.155516,-0.160731,-5.85895e-06,-8.52212e-07,1.06526e-06,4.68316,0.156228,-0.159111,4.68316,0,0,0,0;
375.839,0,0,2664,-2308,16476,-18,-8,-7,35,0.160302,-0.139177,-1.91748e-06,-8.52212e-07,-7.45685e-07,4.6894,0.156634,-0.157118,4.6894,0,0,0,0;
376.039,0,0,2572,-2632,16552,-39,10,-5,35,0.154156,-0.157694,-4.15453e-06,1.06526e-06,-5.32632e-07,4.6835,0.156382,-0.157175,4.6835,0,0,0,0;
376.24,0,0,2620,-2320,16524,-26,-10,10,35,0.157248,-0.13949,-2.76969e-06,-1.06526e-06,1.06526e-06,4.68033,0.156466,-0.155407,4.68033,0,0,0,0;
376.439,0,0,2624,-2604,16448,6,-1,-17,34,0.1582,-0.157014,6.39159e-07,-1.06526e-07,-1.81095e-06,4.68358,0.15664,-0.155568,4.68358,0,0,0,0;
376.637,0,0,2704,-2572,16396,-17,13,9,35,0.163447,-0.155599,-1.81095e-06,1.38484e-06,9.58738e-07,4.67183,0.157319,-0.15557,4.67183,0,0,0,0;
376.837,0,0,2588,-2632,16468,-43,27,-6,35,0.155878,-0.158485,-4.58064e-06,2.87621e-06,-6.39159e-07,4.6807,0.157171,-0.155859,4.6807,0,0,0,0;
377.039,0,0,2588,-2596,16536,-24,17,4,35,0.155248,-0.15572,-2.55663e-06,1.81095e-06,4.26106e-07,4.6807,0.156976,-0.155843,4.6807,0,0,0,0;
377.239,0,0,2484,-2672,16400,-56,21,-3,35,0.150321,-0.161508,-5.96548e-06,2.23706e-06,-3.19579e-07,4.67505,0.156305,-0.156408,4.67505,0,0,0,0;
377.44,0,0,2768,-2664,16492,-47,-4,-20,35,0.166289,-0.16015,-5.00674e-06,-4.26106e-07,-2.13053e-06,4.68358,0.157299,-0.156782,4.68358,0,0,0,0;
377.639,0,0,2612,-2640,16596,-19,12,-4,35,0.156107,-0.157753,-2.024e-06,1.27832e-06,-4.26106e-07,4.67802,0.157178,-0.156878,4.67802,0,0,0,0;
377.839,0,0,2604,-2672,16472,-25,28,-22,35,0.156789,-0.160814,-2.66316e-06,2.98274e-06,-2.34358e-06,4.67802,0.157137,-0.157269,4.67802,0,0,0,0;
378.038,0,0,2624,-2648,16464,-20,22,10,35,0.158049,-0.15947,-2.13053e-06,2.34358e-06,1.06526e-06,4.68653,0.157226,-0.157487,4.68653,0,0,0,0;
378.237,0,0,2628,-2592,16340,-46,7,-19,34,0.159467,-0.157318,-4.90022e-06,7.45685e-07,-2.024e-06,4.67752,0.157446,-0.157469,4.67752,0,0,0,0;
378.438,0,0,2684,-2644,16448,-49,3,3,34,0.161755,-0.159386,-5.2198e-06,3.19579e-07,3.19579e-07,4.68358,0.157872,-0.157661,4.68358,0,0,0,0;
378.64,0,0,2624,-2592,16512,-42,5,-17,34,0.157597,-0.155706,-4.47411e-06,5.32632e-07,-1.81095e-06,4.68383,0.157841,-0.157465,4.68383,0,0,0,0;
378.842,0,0,2608,-2672,16420,-16,15,-4,35,0.157515,-0.161314,-1.70442e-06,1.5979e-06,-4.26106e-07,4.67218,0.157806,-0.157848,4.67218,0,0,0,0;
379.04,0,0,2552,-2652,16564,-38,2,2,35,0.152867,-0.158759,-4.048e-06,2.13053e-07,2.13053e-07,4.68061,0.157309,-0.157939,4.68061,0,0,0,0;
379.238,0,0,2640,-2688,16524,-25,14,-3,35,0.158429,-0.16126,-2.66316e-06,1.49137e-06,-3.19579e-07,4.67762,0.157418,-0.15827,4.67762,0,0,0,0;
379.437,0,0,2356,-2740,16508,-26,22,-7,34,0.141761,-0.164481,-2.76969e-06,2.34358e-06,-7.45685e-07,4.66605,0.15585,-0.158889,4.66605,0,0,0,0;
379.638,0,0,2504,-2636,16508,-25,13,-26,35,0.150537,-0.158343,-2.66316e-06,1.38484e-06,-2.76969e-06,4.67526,0.155316,-0.158833,4.67526,0,0,0,0;
379.839,0,0,2548,-2636,16496,-43,0,-12,35,0.153251,-0.158457,-4.58064e-06,0,-1.27832e-06,4.67218,0.155106,-0.158795,4.67218,0,0,0,0;
380.039,0,0,2636,-2556,16628,-24,34,-14,35,0.157219,-0.152523,-2.55663e-06,3.6219e-06,-1.49137e-06,4.68079,0.155315,-0.158165,4.68079,0,0,0,0;
380.24,0,0,2620,-2628,16456,-9,15,-16,35,0.157887,-0.158361,-9.58738e-07,1.5979e-06,-1.70442e-06,4.67752,0.155571,-0.158183,4.67752,0,0,0,0;
380.439,0,0,2596,-2668,16392,-45,16,-22,35,0.157065,-0.161347,-4.79369e-06,1.70442e-06,-2.34358e-06,4.68383,0.155716,-0.158498,4.68383,0,0,0,0;
380.638,0,0,2580,-2632,16612,-31,-2,-7,35,0.154078,-0.157134,-3.30232e-06,-2.13053e-07,-7.45685e-07,4.68088,0.15555,-0.158362,4.68088,0,0,0,0;
380.839,0,0,2700,-2676,16488,-34,21,7,35,0.162315,-0.160897,-3.6219e-06,2.23706e-06,7.45685e-07,4.6723,0.156223,-0.158613,4.6723,0,0,0,0;
381.039,0,0,2612,-2656,16548,-32,-5,2,35,0.156552,-0.159145,-3.40885e-06,-5.32632e-07,2.13053e-07,4.6807,0.156253,-0.158667,4.6807,0,0,0,0;
381.238,0,0,2516,-2580,16540,-12,10,4,35,0.150959,-0.154739,-1.27832e-06,1.06526e-06,4.26106e-07,4.67494,0.155722,-0.158273,4.67494,0,0,0,0;
381.438,0,0,2544,-2632,16556,-35,-6,-14,35,0.152468,-0.157656,-3.72843e-06,-6.39159e-07,-1.49137e-06,4.6723,0.155393,-0.158212,4.6723,0,0,0,0;
381.639,0,0,2780,-2620,16332,-19,25,-12,35,0.168602,-0.159066,-2.024e-06,2.66316e-06,-1.27832e-06,4.67494,0.156712,-0.158295,4.67494,0,0,0,0;
381.84,0,0,2584,-2616,16520,-39,-4,0,35,0.155159,-0.157049,-4.15453e-06,-4.26106e-07,0,4.67483,0.156553,-0.158171,4.67483,0,0,0,0;
382.038,0,0,2376,-2704,16556,-34,10,5,35,0.14254,-0.161895,-3.6219e-06,1.06526e-06,5.32632e-07,4.67218,0.155149,-0.158542,4.67218,0,0,0,0;
382.239,0,0,2620,-2400,16512,-25,11,-12,35,0.157361,-0.144338,-2.66316e-06,1.17179e-06,-1.27832e-06,4.72983,0.155368,-0.157121,4.72983,0,0,0,0;
382.439,0,0,2508,-2716,16544,-25,-13,5,35,0.15045,-0.162717,-2.66316e-06,-1.38484e-06,5.32632e-07,4.68324,0.154873,-0.157682,4.68324,0,0,0,0;
382.638,0,0,2736,-2664,16412,-42,17,-5,34,0.165188,-0.160917,-4.47411e-06,1.81095e-06,-5.32632e-07,4.66906,0.155901,-0.158004,4.66906,0,0,0,0;
382.837,0,0,2640,-2640,16396,-21,23,-8,35,0.159645,-0.159645,-2.23706e-06,2.45011e-06,-8.52212e-07,4.68947,0.156273,-0.158165,4.68947,0,0,0,0;
383.038,0,0,2600,-2636,16428,-24,12,2,35,0.156964,-0.159102,-2.55663e-06,1.27832e-06,2.13053e-07,4.67483,0.15634,-0.158258,4.67483,0,0,0,0;
383.239,0,0,2716,-2636,16532,-23,17,-24,35,0.162833,-0.158117,-2.45011e-06,1.81095e-06,-2.55663e-06,4.66894,0.156987,-0.158242,4.66894,0,0,0,0;
383.441,0,0,2648,-2500,16528,-32,9,-4,35,0.158863,-0.15012,-3.40885e-06,9.58738e-07,-4.26106e-07,4.68088,0.157172,-0.157429,4.68088,0,0,0,0;
383.642,0,0,2584,-2576,16496,-40,3,-4,35,0.155381,-0.154908,-4.26106e-06,3.19579e-07,-4.26106e-07,4.67782,0.156989,-0.157177,4.67782,0,0,0,0;
383.844,0,0,2660,-2664,16340,-46,19,2,35,0.161375,-0.161614,-4.90022e-06,2.024e-06,2.13053e-07,4.67772,0.157423,-0.157619,4.67772,0,0,0,0;
384.042,0,0,2360,-2708,16520,-55,5,-10,35,0.141897,-0.162478,-5.85895e-06,5.32632e-07,-1.06526e-06,4.67772,0.155865,-0.158104,4.67772,0,0,0,0;
384.239,0,0,2568,-2684,16552,-67,20,-22,34,0.15392,-0.160756,-7.13727e-06,2.13053e-06,-2.34358e-06,4.67821,0.155664,-0.158367,4.67821,0,0,0,0;
384.437,0,0,2664,-2632,16576,-39,11,-7,34,0.159352,-0.157469,-4.15453e-06,1.17179e-06,-7.45685e-07,4.67483,0.156029,-0.158277,4.67483,0,0,0,0;
384.637,0,0,2660,-2600,16148,-13,27,3,35,0.16326,-0.159641,-1.38484e-06,2.87621e-06,3.19579e-07,4.6835,0.156751,-0.15841,4.6835,0,0,0,0;
384.838,0,0,2612,-2640,16556,-28,-2,9,34,0.156478,-0.158128,-2.98274e-06,-2.13053e-07,9.58738e-07,4.67762,0.156721,-0.158382,4.67762,0,0,0,0;
385.039,0,0,2684,-2600,16592,-15,7,-10,34,0.160375,-0.155438,-1.5979e-06,7.45685e-07,-1.06526e-06,4.68097,0.157085,-0.158087,4.68097,0,0,0,0;
385.238,0,0,2652,-2700,16488,-33,13,-23,35,0.159478,-0.162315,-3.51537e-06,1.38484e-06,-2.45011e-06,4.67526,0.157321,-0.158509,4.67526,0,0,0,0;
385.438,0,0,2692,-2616,16248,-43,-13,-26,35,0.16419,-0.159634,-4.58064e-06,-1.38484e-06,-2.76969e-06,4.67812,0.158004,-0.158622,4.67812,0,0,0,0;
385.639,0,0,2604,-2576,16520,-28,-3,2,35,0.156341,-0.154687,-2.98274e-06,-3.19579e-07,2.13053e-07,4.67494,0.157835,-0.158229,4.67494,0,0,0,0;
385.839,0,0,2576,-2568,16636,-32,-1,-16,35,0.153625,-0.153155,-3.40885e-06,-1.06526e-07,-1.70442e-06,4.66618,0.157411,-0.157722,4.66618,0,0,0,0;
386.041,0,0,2600,-2580,16324,-21,6,-11,35,0.157948,-0.156753,-2.23706e-06,6.39159e-07,-1.17179e-06,4.66919,0.157463,-0.157624,4.66919,0,0,0,0;
386.24,0,0,2684,-2616,16496,-24,16,-7,35,0.161293,-0.157274,-2.55663e-06,1.70442e-06,-7.45685e-07,4.66906,0.157843,-0.157588,4.66906,0,0,0,0;
386.438,0,0,2484,-2588,16516,-25,14,13,35,0.149281,-0.155433,-2.66316e-06,1.49137e-06,1.38484e-06,4.67171,0.156985,-0.157371,4.67171,0,0,0,0;
386.638,0,0,2600,-2572,16548,-30,29,-24,35,0.155845,-0.154193,-3.19579e-06,3.08927e-06,-2.55663e-06,4.67483,0.156868,-0.15705,4.67483,0,0,0,0;
386.837,0,0,2572,-2636,16500,-25,28,-5,35,0.154634,-0.158419,-2.66316e-06,2.98274e-06,-5.32632e-07,4.67473,0.156642,-0.157185,4.67473,0,0,0,0;
387.037,0,0,2672,-2588,16428,-4,0,-4,35,0.161237,-0.156252,-4.26106e-07,0,-4.26106e-07,4.67516,0.157101,-0.157091,4.67516,0,0,0,0;
387.239,0,0,2560,-2672,16576,-22,18,-5,35,0.15323,-0.159822,-2.34358e-06,1.91748e-06,-5.32632e-07,4.67473,0.156712,-0.157363,4.67473,0,0,0,0;
387.44,0,0,2648,-2660,16836,-22,-10,12,35,0.156004,-0.156699,-2.34358e-06,-1.06526e-06,1.27832e-06,4.68061,0.156639,-0.157297,4.68061,0,0,0,0;
387.641,0,0,2764,-2816,16544,-33,35,21,35,0.165541,-0.168597,-3.51537e-06,3.72843e-06,2.23706e-06,4.68366,0.157526,-0.158424,4.68366,0,0,0,0;
387.839,0,0,2628,-2560,16372,0,6,-9,35,0.15916,-0.155109,0,6.39159e-07,-9.58738e-07,4.67483,0.157689,-0.158092,4.67483,0,0,0,0;
388.039,0,0,2792,-2628,16456,-31,31,-27,35,0.168064,-0.158361,-3.30232e-06,3.30232e-06,-2.87621e-06,4.86396,0.158724,-0.158116,4.86396,0,0,0,0;
388.238,0,0,2512,-2588,16532,-17,3,-18,35,0.150794,-0.155285,-1.81095e-06,3.19579e-07,-1.91748e-06,4.6633,0.157929,-0.157832,4.6633,0,0,0,0;
388.438,0,0,2776,-2604,16460,-28,20,-15,35,0.167079,-0.156901,-2.98274e-06,2.13053e-06,-1.5979e-06,4.68042,0.158842,-0.157737,4.68042,0,0,0,0;
388.638,0,0,2600,-2676,16536,-32,9,-18,35,0.155956,-0.160438,-3.40885e-06,9.58738e-07,-1.91748e-06,4.68061,0.15855,-0.158007,4.68061,0,0,0,0;
388.839,0,0,2644,-2604,16456,-34,19,-23,35,0.159309,-0.156939,-3.6219e-06,2.024e-06,-2.45011e-06,4.67207,0.158623,-0.157898,4.67207,0,0,0,0;
389.039,0,0,2692,-2576,16500,2,23,2,35,0.161727,-0.154871,2.13053e-07,2.45011e-06,2.13053e-07,4.67792,0.158933,-0.157593,4.67792,0,0,0,0;
389.239,0,0,2608,-2636,16424,-47,2,2,35,0.157477,-0.15914,-5.00674e-06,2.13053e-07,2.13053e-07,4.66944,0.158783,-0.157748,4.66944,0,0,0,0;
389.438,0,0,2648,-2656,16572,-30,21,-11,35,0.158448,-0.158919,-3.19579e-06,2.23706e-06,-1.17179e-06,4.68341,0.158747,-0.157863,4.68341,0,0,0,0;
389.638,0,0,2628,-2648,16484,-30,11,-16,35,0.158097,-0.15928,-3.19579e-06,1.17179e-06,-1.70442e-06,4.67782,0.158679,-0.158003,4.67782,0,0,0,0;
389.838,0,0,2572,-2628,16496,-41,-5,-27,35,0.154671,-0.157984,-4.36758e-06,-5.32632e-07,-2.87621e-06,4.67752,0.158274,-0.158002,4.67752,0,0,0,0;
390.039,0,0,2572,-2496,16336,-40,-6,-19,35,0.156162,-0.151619,-4.26106e-06,-6.39159e-07,-2.024e-06,4.67505,0.158059,-0.157364,4.67505,0,0,0,0;
390.238,0,0,2632,-2572,16784,-40,16,-6,35,0.155549,-0.152058,-4.26106e-06,1.70442e-06,-6.39159e-07,4.68653,0.157804,-0.156832,4.68653,0,0,0,0;
390.439,0,0,2644,-2688,16548,-28,22,-5,35,0.158438,-0.16103,-2.98274e-06,2.34358e-06,-5.32632e-07,4.67792,0.157865,-0.15725,4.67792,0,0,0,0;
390.64,0,0,2572,-2704,16140,-37,-7,-12,35,0.158027,-0.165993,-3.94148e-06,-7.45685e-07,-1.27832e-06,4.68088,0.157878,-0.158125,4.68088,0,0,0,0;
390.84,0,0,2732,-2560,16504,-23,13,-17,35,0.164048,-0.153888,-2.45011e-06,1.38484e-06,-1.81095e-06,4.6807,0.158492,-0.1577,4.6807,0,0,0,0;
391.038,0,0,2620,-2628,16448,-23,-3,-4,34,0.157963,-0.158437,-2.45011e-06,-3.19579e-07,-4.26106e-07,4.67812,0.158437,-0.157774,4.67812,0,0,0,0;
391.238,0,0,2608,-2548,16500,-19,28,12,35,0.156764,-0.153214,-2.024e-06,2.98274e-06,1.27832e-06,4.66671,0.158268,-0.157315,4.66671,0,0,0,0;
391.439,0,0,2656,-2616,16436,-49,9,-12,35,0.160212,-0.157839,-5.2198e-06,9.58738e-07,-1.27832e-06,4.66618,0.158458,-0.157367,4.66618,0,0,0,0;
391.638,0,0,2612,-2640,16416,-20,-23,-11,35,0.15779,-0.159453,-2.13053e-06,-2.45011e-06,-1.17179e-06,4.67505,0.158389,-0.157577,4.67505,0,0,0,0;
391.838,0,0,2572,-2676,16392,-32,13,-41,34,0.155637,-0.161823,-3.40885e-06,1.38484e-06,-4.36758e-06,4.67792,0.158111,-0.158001,4.67792,0,0,0,0;
392.04,0,0,2476,-2696,16432,-9,10,-4,35,0.149556,-0.162621,-9.58738e-07,1.06526e-06,-4.26106e-07,4.68927,0.157255,-0.158462,4.68927,0,0,0,0;
392.241,0,0,2812,-2628,16384,-26,11,-4,35,0.169975,-0.159046,-2.76969e-06,1.17179e-06,-4.26106e-07,4.68106,0.158524,-0.158519,4.68106,0,0,0,0;
392.439,0,0,2640,-2700,16448,-35,4,-31,35,0.159148,-0.162703,-3.72843e-06,4.26106e-07,-3.30232e-06,4.67516,0.158583,-0.158937,4.67516,0,0,0,0;
392.64,0,0,2696,-2628,16536,-11,-5,-13,35,0.161616,-0.157608,-1.17179e-06,-5.32632e-07,-1.38484e-06,4.72663,0.158885,-0.158805,4.72663,0,0,0,0;
392.84,0,0,2660,-2616,16600,-36,39,-3,35,0.15889,-0.156305,-3.83495e-06,4.15453e-06,-3.19579e-07,4.67462,0.158882,-0.158551,4.67462,0,0,0,0;
393.042,0,0,2628,-2584,16540,-45,1,5,35,0.15757,-0.154975,-4.79369e-06,1.06526e-07,5.32632e-07,4.67473,0.158747,-0.158193,4.67473,0,0,0,0;
393.241,0,0,2660,-2684,16544,-42,23,1,35,0.159419,-0.160833,-4.47411e-06,2.45011e-06,1.06526e-07,4.67812,0.15881,-0.158455,4.67812,0,0,0,0;
393.44,0,0,2660,-2560,16548,-30,9,12,35,0.159381,-0.153485,-3.19579e-06,9.58738e-07,1.27832e-06,4.67802,0.158864,-0.157957,4.67802,0,0,0,0;
393.639,0,0,2624,-2628,16512,-4,1,-14,35,0.157597,-0.157833,-4.26106e-07,1.06526e-07,-1.49137e-06,4.68061,0.158737,-0.157945,4.68061,0,0,0,0;
393.838,0,0,2624,-2768,16360,-32,20,-12,35,0.159037,-0.167606,-3.40885e-06,2.13053e-06,-1.27832e-06,4.68052,0.158764,-0.158909,4.68052,0,0,0,0;
394.038,0,0,2596,-2620,16460,-34,16,-22,35,0.156427,-0.15785,-3.6219e-06,1.70442e-06,-2.34358e-06,4.6807,0.158527,-0.158801,4.6807,0,0,0,0;
394.238,0,0,2648,-2308,16436,-16,-1,20,35,0.159737,-0.139511,-1.70442e-06,-1.06526e-07,2.13053e-06,4.66315,0.158647,-0.156872,4.66315,0,0,0,0;
394.438,0,0,2660,-2344,16448,-42,-10,1,34,0.160334,-0.141557,-4.47411e-06,-1.06526e-06,1.06526e-07,4.67195,0.158811,-0.155342,4.67195,0,0,0,0;
394.639,0,0,2688,-2696,16476,-15,-4,-6,35,0.161722,-0.162195,-1.5979e-06,-4.26106e-07,-6.39159e-07,4.67241,0.159101,-0.156027,4.67241,0,0,0,0;
394.839,0,0,2508,-2668,16364,-41,14,7,35,0.15208,-0.161619,-4.36758e-06,1.49137e-06,7.45685e-07,4.67252,0.158395,-0.156585,4.67252,0,0,0,0;
395.04,0,0,2664,-2604,16464,-40,10,-19,35,0.160417,-0.156864,-4.26106e-06,1.06526e-06,-2.024e-06,4.66315,0.158593,-0.156612,4.66315,0,0,0,0;
395.24,0,0,2628,-2616,16468,-36,1,-8,35,0.158248,-0.157537,-3.83495e-06,1.06526e-07,-8.52212e-07,4.67195,0.158555,-0.156705,4.67195,0,0,0,0;
395.441,0,0,2580,-2612,16500,-30,-6,-17,35,0.155108,-0.157,-3.19579e-06,-6.39159e-07,-1.81095e-06,4.6807,0.158208,-0.156735,4.6807,0,0,0,0;
395.639,0,0,2712,-2608,16484,-26,10,-25,35,0.163062,-0.156913,-2.76969e-06,1.06526e-06,-2.66316e-06,4.68007,0.158691,-0.156752,4.68007,0,0,0,0;
395.838,0,0,2584,-2580,16520,-12,1,-1,35,0.155159,-0.154923,-1.27832e-06,1.06526e-07,-1.06526e-07,4.70695,0.158336,-0.156569,4.70695,0,0,0,0;
396.039,0,0,2568,-2688,16480,0,1,-20,35,0.154582,-0.161683,0,1.06526e-07,-2.13053e-06,4.67483,0.157961,-0.15708,4.67483,0,0,0,0;
396.241,0,0,2584,-2612,16412,-28,10,11,35,0.156164,-0.157828,-2.98274e-06,1.06526e-06,1.17179e-06,4.67802,0.157778,-0.157154,4.67802,0,0,0,0;
396.439,0,0,2556,-2616,16424,-47,17,-22,35,0.154387,-0.157952,-5.00674e-06,1.81095e-06,-2.34358e-06,4.68646,0.157435,-0.157232,4.68646,0,0,0,0;
396.637,0,0,2600,-2656,16524,-19,17,-21,35,0.156067,-0.159373,-2.024e-06,1.81095e-06,-2.23706e-06,4.695,0.157296,-0.157444,4.695,0,0,0,0;
396.838,0,0,2560,-2664,16416,-24,-8,0,35,0.154699,-0.160878,-2.55663e-06,-8.52212e-07,0,4.71239,0.157034,-0.157789,4.71239,0,0,0,0;
397.037,0,0,2476,-2564,16652,-16,10,-5,35,0.147609,-0.152776,-1.70442e-06,1.06526e-06,-5.32632e-07,4.68358,0.15609,-0.157286,4.68358,0,0,0,0;
397.24,0,0,2576,-2600,16500,-36,-3,-25,35,0.154871,-0.156291,-3.83495e-06,-3.19579e-07,-2.66316e-06,4.67207,0.155965,-0.157187,4.67207,0,0,0,0;
397.44,0,0,2672,-2676,16500,-38,11,-4,34,0.160546,-0.160782,-4.048e-06,1.17179e-06,-4.26106e-07,4.67183,0.156419,-0.157546,4.67183,0,0,0,0;
397.639,0,0,2368,-2792,16404,-19,-6,-16,34,0.143365,-0.168587,-2.024e-06,-6.39159e-07,-1.70442e-06,4.68088,0.155112,-0.15865,4.68088,0,0,0,0;
397.841,0,0,2596,-2728,16500,-18,6,-18,35,0.156054,-0.163851,-1.91748e-06,6.39159e-07,-1.91748e-06,4.67526,0.155205,-0.15917,4.67526,0,0,0,0;
398.04,0,0,2572,-2588,16524,-40,1,-22,35,0.154413,-0.155359,-4.26106e-06,1.06526e-07,-2.34358e-06,4.67505,0.155122,-0.158789,4.67505,0,0,0,0;
398.238,0,0,2668,-2600,16444,4,20,-14,35,0.160846,-0.156814,4.26106e-07,2.13053e-06,-1.49137e-06,4.67195,0.155694,-0.158589,4.67195,0,0,0,0;
398.439,0,0,2604,-2672,16468,-38,-5,3,35,0.156826,-0.160852,-4.048e-06,-5.32632e-07,3.19579e-07,4.67802,0.155804,-0.158816,4.67802,0,0,0,0;
398.639,0,0,2580,-2648,16452,-22,26,-20,35,0.155553,-0.159584,-2.34358e-06,2.76969e-06,-2.13053e-06,4.67462,0.155777,-0.15889,4.67462,0,0,0,0;
398.838,0,0,2548,-2704,16452,-34,18,-5,35,0.153654,-0.162901,-3.6219e-06,1.91748e-06,-5.32632e-07,4.67494,0.155561,-0.15929,4.67494,0,0,0,0;
399.038,0,0,2788,-2640,16496,-14,10,8,35,0.167428,-0.158693,-1.49137e-06,1.06526e-06,8.52212e-07,4.67183,0.156747,-0.159229,4.67183,0,0,0,0;
399.238,0,0,2552,-2564,16352,-34,14,6,35,0.154818,-0.155534,-3.6219e-06,1.49137e-06,6.39159e-07,4.66071,0.15655,-0.158858,4.66071,0,0,0,0;
399.438,0,0,2672,-2608,16436,-37,7,18,35,0.16116,-0.157364,-3.94148e-06,7.45685e-07,1.91748e-06,4.68106,0.157008,-0.158708,4.68106,0,0,0,0;
399.639,0,0,2740,-2796,16428,-32,27,-21,35,0.165267,-0.168582,-3.40885e-06,2.87621e-06,-2.23706e-06,4.67473,0.157831,-0.159693,4.67473,0,0,0,0;
